run,pattern,signal,score,ml_prob,pnl,reason
8,Inverted Hammer,BUY,0.58,0.5,0.05105606053118095,SL
8,Inverted Hammer,BUY,0.58,0.5,0.6154601156527235,TP
8,3 White Soldiers,BUY,0.66,0.5,-0.3112631711846774,SL
8,Bullish Engulfing,BUY,0.6200000000000001,0.5,0.05211066373134088,SL
8,3 White Soldiers,BUY,0.66,0.5,0.6286650643613854,TP
8,Bullish Engulfing,BUY,0.6200000000000001,0.5,-0.3161439292419743,SL
8,3 Black Crows,SELL,0.6200000000000001,0.5,0.05241024176525855,SL
8,Bearish Engulfing,SELL,0.6200000000000001,0.5,-0.314379116435461,SL
8,Bullish Engulfing,BUY,0.58,0.5,-0.3122322740311745,SL
8,Bullish Engulfing,BUY,0.6200000000000001,0.5,0.05209822776791384,SL
8,Double Top,SELL,0.6799999999999999,0.5,0.05238551043025552,SL
8,3 White Soldiers,BUY,0.66,0.5,-0.31526637147705117,SL
8,Double Bottom,BUY,0.6799999999999999,0.5,-0.31406150173344827,SL
8,Double Bottom,BUY,0.44227742657065394,0.10379571095108986,-0.31247012088640247,SL
8,Double Bottom,BUY,0.7290396410226823,0.5817327350378036,0.05209748505888001,SL
8,Double Bottom,BUY,0.4499409067630768,0.1165681779384613,-0.3139234112595801,SL
8,Double Top,SELL,0.44553202122449875,0.10922003537416458,0.05227966080224178,SL
8,Double Top,SELL,0.534321002960205,0.2572016716003418,0.0522124165852631,SL
8,Double Bottom,BUY,0.5657506453990936,0.3095844089984894,-0.3161733026464333,SL
8,Double Bottom,BUY,0.5243009540438652,0.24050159007310867,-0.3182290540906081,SL
8,Double Bottom,BUY,0.6389498192071914,0.4315830320119858,-0.31692670385767485,SL
8,Double Bottom,BUY,0.46721995204687117,0.1453665867447853,-0.31472304724660205,SL
8,Bearish Engulfing,SELL,0.34835183203220366,0.11391972005367279,-0.30902514466102105,SL
8,3 White Soldiers,BUY,0.7050647950172424,0.575107991695404,-0.3106656352440922,SL
8,Morning Star,BUY,0.6380974644422531,0.4968291074037552,0.6215407422729697,TP
8,Double Bottom,BUY,0.4652548651397228,0.14209144189953804,0.625613500284885,TP
8,Double Bottom,BUY,0.4530847977101803,0.1218079961836338,0.6288283755003476,TP
9,Bullish Engulfing,BUY,0.58,0.5,0.049622007120532885,SL
9,3 White Soldiers,BUY,0.66,0.5,0.05006187425037467,SL
9,Bearish Engulfing,SELL,0.58,0.5,-0.30140170591619153,SL
9,Evening Star,SELL,0.6000000000000001,0.5,-0.3024023278209569,SL
9,Evening Star,SELL,0.628,0.5,-0.30278081650479294,SL
9,Double Bottom,BUY,0.6799999999999999,0.5,0.05045245062015624,SL
9,Double Bottom,BUY,0.6799999999999999,0.5,-0.30288130095458143,SL
9,Double Bottom,BUY,0.668,0.5,-0.3011587491999421,SL
9,Double Bottom,BUY,0.6935466665029526,0.522577777504921,-0.3015849028159039,SL
9,Double Top,SELL,0.6244828689098358,0.4074714481830597,0.6003356157796844,TP
9,Double Top,SELL,0.4680114115774632,0.14668568596243858,0.5957561875955832,TP
9,Bullish Engulfing,BUY,0.3865565624833108,0.11092760413885117,-0.29523757227603653,SL
9,Double Top,SELL,0.4615262347459793,0.13587705790996552,0.5913485610665816,TP
9,Bearish Engulfing,SELL,0.41687060475349424,0.2281176745891571,0.5703568877685257,TP
9,3 White Soldiers,BUY,0.5508333395719529,0.3380555659532547,-0.28618041827954244,SL
9,3 Black Crows,SELL,0.6917364436388016,0.5195607393980026,-0.28454509608290834,SL
